CaseID	VehicleNumber	ViolationNumber	LicState	CitDate	ConvDate	ACDcode	ACDdetail	DriverNumber	ViolDescription	PSU	PSUStrata	RATWeight
815003756	4	7	PA	1977-05-01	1977-05-01	M16	0	10141	FT OBEY TRAFIC SIGNAL/LIGHT	72	4	0
815003857	5	1	IL	1994-10-01	1994-11-01	 	S15	10150	 	72	4	58.657
815005812	1	1	IL	2001-10-01	2001-11-01	 	S15	10628	 	72	4	58.657
815005912	1	1	IL	2002-09-01	2002-11-01	 	S94	10634	 	72	4	58.657
815005912	1	2	IL	2002-02-01	2002-04-01	 	F23	10634	 	72	4	58.657
815005912	3	1	IN	2001-04-01	2001-04-01	N04	 	10636	FTY ROW TO EMERGENCY VEH	72	4	58.657
815005912	3	2	IN	1988-03-01	1988-03-01	S93	0	10636	SPEEDING	72	4	58.657
815005912	3	3	IN	1989-09-01	1989-10-01	N26	 	10636	FTY ROW AT YIELD SIGN	72	4	58.657
815006052	2	1	IL	2001-06-01	2001-07-01	S15	 	10644	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	72	4	9.937
815006255	1	1	IL	2002-04-01	2002-04-01	 	F04	11043	 	72	4	32.201
816000021	3	1	IL	2000-12-01	2000-12-01	 	S15	11084	 	73	5	60.371
816000021	3	2	IL	2001-02-01	2001-03-01	 	D29	11084	 	73	5	60.371
816000021	3	3	IL	2000-07-01	2000-08-01	 	S11	11084	 	73	5	60.371
816000021	3	4	IL	2000-02-01	2000-03-01	 	S11	11084	 	73	5	60.371
816000021	3	5	IL	2001-02-01	2001-03-01	 	S15	11084	 	73	5	60.371
816000021	4	1	IN	1988-02-01	1988-04-01	E55	 	11085	FT USE LIGHTS AS REQUIRED	73	5	60.371
816000021	4	2	IN	1992-02-01	1992-02-01	M14	 	11085	FT OBEY SIGN/TRAFFIC CONTROL DEVICE	73	5	60.371
816000021	4	3	IN	1999-04-01	1999-06-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	4	IN	1991-07-01	1991-09-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	5	IN	1991-08-01	1991-09-01	S93	 	11085	SPEEDING	73	5	60.371
816000021	4	6	IN	1990-06-01	1990-07-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	7	IN	1990-01-01	1990-03-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	8	IN	1990-01-01	1990-02-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	9	IN	1989-03-01	1989-05-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	10	IN	1985-08-01	1985-08-01	S93	0	11085	SPEEDING	73	5	60.371
816000021	4	11	IN	1997-06-01	1997-07-01	S15	76000	11085	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	73	5	60.371
816000021	4	12	IN	2002-01-01	2002-01-01	M76	 	11085	PASS WHERE PROHIBITED	73	5	60.371
816000021	6	1	IN	1992-11-01	1993-01-01	F04	 	11087	SEAT BELT NOT USED PROPERLY REQ	73	5	60.371
816000021	6	2	IN	1999-04-01	1999-06-01	M11	 	11087	FT OBEY RESTRICTED LANE	73	5	60.371
816000021	6	3	IN	2002-11-01	2002-11-01	F04	 	11087	SEAT BELT NOT USED PROPERLY REQ	73	5	60.371
816000021	6	4	IN	2000-10-01	2000-12-01	S15	 	11087	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	73	5	60.371
816000021	6	5	IN	2002-11-01	2002-11-01	S93	 	11087	SPEEDING	73	5	60.371
816000021	6	6	IN	1999-10-01	2000-01-01	S93	0	11087	SPEEDING	73	5	60.371
816000021	6	7	IN	1978-05-01	1978-05-01	S93	0	11087	SPEEDING	73	5	60.371
816000021	6	8	IN	1978-04-01	1978-04-01	S93	0	11087	SPEEDING	73	5	60.371
816003661	1	1	OH	1999-03-01	1999-05-01	S93	 	10201	SPEEDING	73	5	0
816003745	2	1	IN	1999-08-01	1999-08-01	F04	 	10204	SEAT BELT NOT USED PROPERLY REQ	73	5	195.635
816003785	2	1	FL	1996-06-01	1996-06-01	S92	35050	10206	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	195.635
816003841	1	1	MN	2000-06-01	2000-06-01	S93	 	10209	SPEEDING	73	5	60.371
816003841	1	2	MN	1999-12-01	1999-12-01	 	S93	10209	 	73	5	60.371
816003841	1	3	MN	1999-01-01	1999-01-01	 	S93	10209	 	73	5	60.371
816003841	1	4	MN	1998-07-01	1998-07-01	 	S93	10209	 	73	5	60.371
816003841	4	1	MI	1998-05-01	1998-06-01	B74	 	10211	FAIL TO SHOW INS CERTIFICATION	73	5	60.371
816003841	4	2	MI	1998-08-01	1998-08-01	S94	 	10211	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	73	5	60.371
816003941	3	1	IL	2000-12-01	2000-12-01	S92	75080	10214	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816003941	3	2	IL	2001-06-01	2001-07-01	D71	0	10214	EXCEED HOURS ON DUTY LIMITATIONS	73	5	356.366
816003982	3	1	IN	2001-05-01	2001-07-01	F04	 	10217	SEAT BELT NOT USED PROPERLY REQ	73	5	356.366
816003982	3	2	IN	1992-11-01	1992-12-01	F04	 	10217	SEAT BELT NOT USED PROPERLY REQ	73	5	356.366
816003982	3	3	IN	1988-10-01	1989-04-01	F04	 	10217	SEAT BELT NOT USED PROPERLY REQ	73	5	356.366
816004021	2	1	IN	1995-10-01	1995-12-01	F04	 	10219	SEAT BELT NOT USED PROPERLY REQ	73	5	60.371
816004021	2	2	IN	1995-08-01	1995-09-01	S93	0	10219	SPEEDING	73	5	60.371
816004021	2	3	IN	1992-08-01	1992-09-01	S93	0	10219	SPEEDING	73	5	60.371
816004021	2	4	IN	1989-06-01	1989-06-01	S93	0	10219	SPEEDING	73	5	60.371
816004021	2	5	IN	1987-10-01	1987-10-01	S93	0	10219	SPEEDING	73	5	60.371
816004041	1	1	PA	2000-01-01	2000-02-01	F13	 	10220	EXCEED/VIOLATING WEIGHT LIMITS OF VEH/TRUCK	73	5	356.366
816004041	1	2	PA	1986-08-01	1987-04-01	S15	45064	10220	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	73	5	356.366
816004041	1	3	PA	1999-06-01	1999-09-01	M15	0	10220	FT OBEY STOP SIGN	73	5	356.366
816004041	1	4	PA	1987-10-01	1988-01-01	S94	0	10220	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	73	5	356.366
816004041	1	5	PA	2000-08-01	2000-09-01	S94	0	10220	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	73	5	356.366
816004041	1	6	PA	2000-05-01	2000-06-01	S94	0	10220	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	73	5	356.366
816004261	1	1	WI	2000-07-01	2000-10-01	S92	35045	10222	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816004261	1	2	WI	1994-06-01	1994-10-01	A21	 	10222	DUI OF ALCOHOL	73	5	356.366
816004281	1	1	IN	1999-09-01	1999-10-01	M15	 	10223	FT OBEY STOP SIGN	73	5	195.635
816004281	1	2	IN	1984-09-01	1984-09-01	S93	0	10223	SPEEDING	73	5	195.635
816004281	1	3	IN	1985-02-01	1985-02-01	S93	0	10223	SPEEDING	73	5	195.635
816004281	1	4	IN	1999-09-01	1999-10-01	M16	 	10223	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	195.635
816004281	2	1	IN	1994-12-01	1995-01-01	F02	 	10224	CHILD/YOUTH RESTR NOT USED PROPERLY REQ	73	5	195.635
816004281	2	2	IN	2001-09-01	2001-11-01	M84	 	10224	RECKLESS DRIVE	73	5	195.635
816004281	2	3	IN	1987-11-01	1987-11-01	W10	 	10224	WITHDRAWAL (REASON NOT SPECIFIED)	73	5	195.635
816004281	2	4	IN	2000-11-01	2001-06-01	B26	 	10224	DRIVE WHILE LIC SUSPENDED	73	5	195.635
816004281	2	5	IN	1987-01-01	1987-10-01	A20	 	10224	DUI OF ALCOHOL/DRUGS	73	5	195.635
816004281	2	6	IN	1987-01-01	1987-10-01	A20	 	10224	DUI OF ALCOHOL/DRUGS	73	5	195.635
816004281	2	7	IN	1999-10-01	1999-12-01	S93	 	10224	SPEEDING	73	5	195.635
816004281	2	8	IN	1999-04-01	1999-11-01	S93	 	10224	SPEEDING	73	5	195.635
816004281	2	9	IN	1994-12-01	1996-03-01	S93	 	10224	SPEEDING	73	5	195.635
816004281	2	10	IN	1994-12-01	1995-03-01	S93	0	10224	SPEEDING	73	5	195.635
816004281	2	11	IN	2000-11-01	2001-05-01	F04	 	10224	SEAT BELT NOT USED PROPERLY REQ	73	5	195.635
816004381	1	1	IN	2000-05-01	2000-08-01	S93	0	10225	SPEEDING	73	5	356.366
816004425	1	1	IN	1998-08-01	1998-09-01	F04	 	10227	SEAT BELT NOT USED PROPERLY REQ	73	5	356.366
816004425	1	2	IN	1998-02-01	1998-02-01	M15	 	10227	FT OBEY STOP SIGN	73	5	356.366
816004425	1	3	IN	1992-02-01	1992-03-01	S92	55070	10227	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816004425	1	4	IN	1990-04-01	1990-04-01	S93	0	10227	SPEEDING	73	5	356.366
816004425	1	5	IN	1994-04-01	1994-04-01	S93	 	10227	SPEEDING	73	5	356.366
816004425	1	6	IN	1997-02-01	1997-03-01	S93	0	10227	SPEEDING	73	5	356.366
816004425	1	7	IN	1997-03-01	1997-04-01	S93	0	10227	SPEEDING	73	5	356.366
816004425	1	8	IN	2001-03-01	2001-03-01	S93	 	10227	SPEEDING	73	5	356.366
816004425	1	9	IN	2000-02-01	2000-03-01	S93	 	10227	SPEEDING	73	5	356.366
816004425	1	10	IN	1999-10-01	1999-10-01	S93	0	10227	SPEEDING	73	5	356.366
816004425	1	11	IN	1997-02-01	1997-03-01	S93	0	10227	SPEEDING	73	5	356.366
816004425	1	12	IN	1997-02-01	1997-03-01	S93	0	10227	SPEEDING	73	5	356.366
816004425	1	13	IN	1993-02-01	1993-04-01	S93	 	10227	SPEEDING	73	5	356.366
816004425	1	14	IN	1990-04-01	1990-04-01	S93	 	10227	SPEEDING	73	5	356.366
816004425	1	15	IN	2000-03-01	2000-04-01	S92	60072	10227	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816004425	1	16	IN	1997-11-01	1997-12-01	M34	 	10227	FOLLOW TO CLOSELY	73	5	356.366
816004442	2	1	IN	1978-04-01	1978-04-01	M16	 	10232	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	60.371
816004442	2	2	IN	1988-11-01	1988-11-01	A12	 	10232	REFUSED TO SUBMIT TO TEST/IMPLY CONSENT	73	5	60.371
816004561	1	1	OH	2000-11-01	2001-01-01	 	M34	10233	 	73	5	356.366
816004561	1	2	OH	1998-12-01	1998-12-01	 	D54	10233	 	73	5	356.366
816004561	1	3	OH	1995-05-01	1995-05-01	 	S93	10233	 	73	5	356.366
816004561	1	4	OH	1994-02-01	1994-03-01	 	S93	10233	 	73	5	356.366
816004561	1	5	OH	1994-10-01	1995-01-01	 	N82	10233	 	73	5	356.366
816004561	1	6	OH	1997-12-01	1997-12-01	 	F04	10233	 	73	5	356.366
816004561	1	7	OH	1999-05-01	1999-06-01	 	F04	10233	 	73	5	356.366
816004561	1	8	OH	2000-06-01	2000-07-01	 	S93	10233	 	73	5	356.366
816004941	2	1	IN	1978-06-01	1978-06-01	S93	0	10698	SPEEDING	73	5	60.371
816004941	2	2	IN	1984-08-01	1984-08-01	S93	0	10698	SPEEDING	73	5	60.371
816005021	2	1	IN	1994-05-01	1994-06-01	F04	 	10662	SEAT BELT NOT USED PROPERLY REQ	73	5	0
816005021	2	2	IN	1988-11-01	1988-12-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	3	IN	1987-11-01	1987-12-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	4	IN	1988-01-01	1988-03-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	5	IN	1988-01-01	1988-01-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	6	IN	1982-04-01	1982-04-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	7	IN	1994-07-01	1994-08-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	8	IN	1990-04-01	1990-06-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	9	IN	1989-11-01	1990-01-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	10	IN	1988-09-01	1988-12-01	S93	0	10662	SPEEDING	73	5	0
816005021	2	11	IN	1989-06-01	1989-12-01	N26	 	10662	FTY ROW AT YIELD SIGN	73	5	0
816005021	2	12	IN	1999-06-01	1999-08-01	M84	 	10662	RECKLESS DRIVE	73	5	0
816005021	2	13	IN	1986-11-01	1986-11-01	M16	 	10662	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	0
816005021	2	14	IN	1981-10-01	1981-10-01	M16	 	10662	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	0
816005021	2	15	IN	1986-11-01	1986-11-01	M10	 	10662	"FT OBEY RAILROAD GATES,SIGNS/SIGNALS"	73	5	0
816005022	2	1	IN	1992-05-01	1992-06-01	S93	0	10664	SPEEDING	73	5	356.366
816005022	2	2	IN	1999-08-01	1999-10-01	A20	0	10664	DUI OF ALCOHOL/DRUGS	73	5	356.366
816005022	2	3	IN	1998-11-01	1999-08-01	E34	 	10664	DEFECTIVE LIGHTS	73	5	356.366
816005022	2	4	IN	1999-08-01	1999-09-01	W10	 	10664	WITHDRAWAL (REASON NOT SPECIFIED)	73	5	356.366
816005022	2	5	IN	2001-12-01	2002-01-01	W10	 	10664	WITHDRAWAL (REASON NOT SPECIFIED)	73	5	356.366
816005022	2	6	IN	1999-04-01	1999-07-01	B08	 	10664	LEAV ACC SCENE BEFORE POLICE ARRIVE-PD ACC	73	5	356.366
816005022	2	7	IN	2001-12-01	2003-02-01	A20	0	10664	DUI OF ALCOHOL/DRUGS	73	5	356.366
816005022	2	8	IN	1998-05-01	1998-07-01	S93	0	10664	SPEEDING	73	5	356.366
816005042	1	1	NC	1974-04-01	1974-05-01	M16	 	10665	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	356.366
816005042	1	2	NC	1976-07-01	1976-08-01	N50	 	10665	IMPR TURN	73	5	356.366
816005042	1	3	NC	1975-12-01	1976-01-01	S92	55065	10665	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816005042	1	4	NC	1985-06-01	1985-07-01	B51	 	10665	EXP/NO DRIVER LIC	73	5	356.366
816005042	1	5	NC	1985-06-01	1985-07-01	A25	 	10665	DWAI-ABILITY DEFINITELY IMPAIRED	73	5	356.366
816005042	1	6	NC	1989-03-01	1989-03-01	S93	 	10665	SPEEDING	73	5	356.366
816005042	1	7	NC	1975-04-01	1975-04-01	N72	 	10665	DRIVE ON WRONG SIDE OF UNDIV ST/RD	73	5	356.366
816005101	2	1	IN	1989-04-01	1989-04-01	S93	0	10667	SPEEDING	73	5	356.366
816005101	2	2	IN	1989-04-01	1989-04-01	A20	0	10667	DUI OF ALCOHOL/DRUGS	73	5	356.366
816005101	2	3	IN	1989-04-01	1989-04-01	W10	 	10667	WITHDRAWAL (REASON NOT SPECIFIED)	73	5	356.366
816005101	5	1	IL	2002-03-01	2002-03-01	 	S11	10670	 	73	5	356.366
816005121	1	1	MN	2002-01-01	2002-02-01	 	F04	10671	 	73	5	356.366
816005121	1	2	MN	1996-05-01	1996-05-01	 	S93	10671	 	73	5	356.366
816005121	1	3	MN	1995-08-01	1995-08-01	 	M15	10671	 	73	5	356.366
816005121	1	4	MN	1994-05-01	1994-05-01	 	S93	10671	 	73	5	356.366
816005121	1	5	MN	1987-11-01	1987-11-01	 	S93	10671	 	73	5	356.366
816005121	1	6	MN	1987-12-01	1987-12-01	 	S93	10671	 	73	5	356.366
816005121	1	7	MN	1987-12-01	1987-12-01	 	S93	10671	 	73	5	356.366
816005121	1	8	MN	1991-03-01	1991-03-01	 	S93	10671	 	73	5	356.366
816005121	1	9	MN	1990-01-01	1990-01-01	 	S93	10671	 	73	5	356.366
816005121	1	10	MN	1987-09-01	1987-09-01	 	S93	10671	 	73	5	356.366
816005121	1	11	MN	1987-04-01	1987-04-01	 	M81	10671	 	73	5	356.366
816005121	2	1	MI	1999-11-01	2000-04-01	S92	45050	10672	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816005121	2	2	MI	1998-07-01	1999-03-01	S92	55070	10672	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816005262	1	1	IL	2000-09-01	2000-09-01	 	S15	10700	 	73	5	60.371
816005262	2	1	TN	2001-07-01	2002-01-01	 	S93	10701	 	73	5	60.371
816005262	2	2	TN	2000-07-01	2001-02-01	 	S93	10701	 	73	5	60.371
816005262	2	3	TN	1998-09-01	1999-05-01	 	S93	10701	 	73	5	60.371
816005262	2	4	TN	1997-08-01	1997-09-01	 	S11	10701	 	73	5	60.371
816005262	2	5	TN	1998-01-01	1998-03-01	 	S15	10701	 	73	5	60.371
816005262	2	6	TN	2000-05-01	2000-10-01	 	S93	10701	 	73	5	60.371
816005321	3	1	OH	2002-04-01	2002-07-01	 	M57	10676	 	73	5	195.635
816005321	3	2	OH	2002-01-01	2002-03-01	 	S93	10676	 	73	5	195.635
816005321	3	3	OH	2002-02-01	2002-04-01	 	M34	10676	 	73	5	195.635
816005321	3	4	OH	2001-01-01	2001-02-01	 	S93	10676	 	73	5	195.635
816005341	1	1	PA	1996-06-01	1996-10-01	M16	0	10677	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	356.366
816005341	1	2	PA	1998-05-01	1998-07-01	M40	 	10677	IMPR LANE/LOCATION	73	5	356.366
816005341	1	3	PA	1998-03-01	1998-03-01	M42	 	10677	IMPR/ERRATIC(UNSAFE)LANE CHANGES	73	5	356.366
816005341	1	4	PA	1998-03-01	1998-03-01	M42	 	10677	IMPR/ERRATIC(UNSAFE)LANE CHANGES	73	5	356.366
816005341	1	5	PA	2001-01-01	2001-05-01	S94	0	10677	PRIMA FACIE SPEED VIOL/DRIVE TO FAST FOR CONDITIONS	73	5	356.366
816005341	1	6	PA	2002-06-01	2002-06-01	S93	0	10677	SPEEDING	73	5	356.366
816005341	1	7	PA	2002-04-01	2002-04-01	S92	55065	10677	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816005341	1	8	PA	1998-04-01	1998-04-01	S92	0	10677	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816005341	1	9	PA	1996-02-01	1996-03-01	S92	45055	10677	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	356.366
816005341	1	10	PA	1995-08-01	1995-10-01	S15	40056	10677	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	73	5	356.366
816005341	2	1	IN	1990-04-01	1990-06-01	M76	 	10678	PASS WHERE PROHIBITED	73	5	356.366
816005445	2	1	FL	2002-08-01	2002-10-01	E36	 	10705	DEFECTIVE SCHOOL BUS EQUIPMENT	73	5	60.371
816005445	2	2	FL	1999-10-01	1999-11-01	F10	 	10705	"EXCEED/VIOLATING SIZE, WEIGHT,/PASSENGER//CARGO LIMITS"	73	5	60.371
816005445	2	3	FL	1997-02-01	1997-02-01	M06	 	10705	FT OBEY MOTOR CARRIER RULES/REGULATIONS	73	5	60.371
816005445	2	4	FL	1997-10-01	1997-11-01	N50	 	10705	IMPR TURN	73	5	60.371
816005445	2	5	FL	1999-11-01	1999-12-01	S92	55070	10705	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	60.371
816005445	2	6	FL	1997-09-01	1997-10-01	S93	 	10705	SPEEDING	73	5	60.371
816005445	2	7	FL	1998-03-01	1998-04-01	S93	 	10705	SPEEDING	73	5	60.371
816005445	2	8	FL	2001-08-01	2001-08-01	S93	 	10705	SPEEDING	73	5	60.371
816005445	2	9	FL	1994-07-01	1994-09-01	M49	 	10705	IMPR LANE/LOCATION - IN HOV/RESTRICTED LANE	73	5	60.371
816005521	2	1	WI	2000-10-01	2000-12-01	S92	55065	10680	SPEEDING-SPEED LIMIT AND ACTUAL	73	5	60.371
816005521	2	2	WI	1999-07-01	1999-07-01	S93	 	10680	SPEEDING	73	5	60.371
816005681	1	1	IN	1979-06-01	1979-06-01	M16	 	10684	FT OBEY TRAFIC SIGNAL/LIGHT	73	5	356.366
816005681	1	2	IN	1982-05-01	1982-05-01	S93	0	10684	SPEEDING	73	5	356.366
816005681	1	3	IN	1996-10-01	1997-03-01	S93	 	10684	SPEEDING	73	5	356.366
816005681	1	4	IN	1984-04-01	1984-04-01	W10	 	10684	WITHDRAWAL (REASON NOT SPECIFIED)	73	5	356.366
816005681	1	5	IN	1984-03-01	1984-04-01	A20	 	10684	DUI OF ALCOHOL/DRUGS	73	5	356.366
816005681	1	6	IN	1998-08-01	1999-01-01	S93	0	10684	SPEEDING	73	5	356.366
816005681	1	7	IN	1983-05-01	1983-05-01	S93	0	10684	SPEEDING	73	5	356.366
816005681	1	8	IN	1981-03-01	1981-03-01	S93	0	10684	SPEEDING	73	5	356.366
816005681	1	9	IN	1981-02-01	1981-02-01	S93	 	10684	SPEEDING	73	5	356.366
816005681	2	1	IL	2002-09-01	2002-09-01	F20	 	10685	FAIL TO WEIGH VEH/STOP AT WEIGH STATION	73	5	356.366
816005681	2	2	IL	2001-05-01	2001-06-01	S15	 	10685	SPEED 15 MORE ABOVE SPEED LIMIT (DETAIL OPTIONAL)	73	5	356.366
816006081	1	1	IN	1988-01-01	1988-02-01	M61	 	11101	IMPR LANE/LOCATION - STRADDLING CENTER LINE(S)	73	5	60.371
816006081	1	2	IN	1986-03-01	1986-03-01	E34	 	11101	DEFECTIVE LIGHTS	73	5	60.371
816006081	1	3	IN	1990-03-01	1990-04-01	S93	0	11101	SPEEDING	73	5	60.371
816006081	1	4	IN	1979-07-01	1979-07-01	S93	0	11101	SPEEDING	73	5	60.371
816006081	1	5	IN	1983-03-01	1983-03-01	S93	0	11101	SPEEDING	73	5	60.371
816006081	1	6	IN	1983-10-01	1983-10-01	S93	0	11101	SPEEDING	73	5	60.371
816006081	1	7	IN	1988-07-01	1988-07-01	S93	0	11101	SPEEDING	73	5	60.371
816006081	1	8	IN	1981-10-01	1981-10-01	S93	0	11101	SPEEDING	73	5	60.371
816006081	1	9	IN	1998-04-01	1998-07-01	N63	 	11101	DRIVE WRONG WAY ON ONE WAY STREET/ROAD	73	5	60.371
816006081	2	1	IN	1991-06-01	1991-07-01	F04	 	11102	SEAT BELT NOT USED PROPERLY REQ	73	5	60.371
816006081	2	2	IN	1991-06-01	1991-07-01	S93	0	11102	SPEEDING	73	5	60.371
816006081	2	3	IN	1990-10-01	1990-10-01	S93	0	11102	SPEEDING	73	5	60.371
816006081	2	4	IN	1984-12-01	1984-12-01	S93	0	11102	SPEEDING	73	5	60.371
816006081	2	5	IN	1979-10-01	1979-10-01	S93	0	11102	SPEEDING	73	5	60.371
816006081	2	6	IN	2001-07-01	2001-12-01	M15	 	11102	FT OBEY STOP SIGN	73	5	60.371
816006081	3	1	NY	1998-08-01	1998-08-01	 	N50	11103	 	73	5	60.371
816006105	1	1	IN	2000-11-01	2000-12-01	S93	 	11079	SPEEDING	73	5	195.635
816006105	1	2	IN	2003-03-01	2003-10-01	A20	 	11079	DUI OF ALCOHOL/DRUGS	73	5	195.635
816006105	1	3	IN	2003-03-01	2003-10-01	D35	 	11079	FT COMPLY WITH FR LAW	73	5	195.635
816006105	1	4	IN	1997-02-01	1997-02-01	W10	 	11079	WITHDRAWAL (REASON NOT SPECIFIED)	73	5	195.635
816006105	1	5	IN	2003-03-01	2003-10-01	D35	 	11079	FT COMPLY WITH FR LAW	73	5	195.635
816006105	1	6	IN	2002-09-01	2002-09-01	A12	 	11079	REFUSED TO SUBMIT TO TEST/IMPLY CONSENT	73	5	195.635
816006105	1	7	IN	2003-03-01	2003-03-01	A12	 	11079	REFUSED TO SUBMIT TO TEST/IMPLY CONSENT	73	5	195.635
816006281	1	1	IN	1998-02-01	1998-04-01	F04	 	11088	SEAT BELT NOT USED PROPERLY REQ	73	5	195.635
816006281	1	2	IN	2003-04-01	2003-12-01	D35	 	11088	FT COMPLY WITH FR LAW	73	5	195.635
816006281	4	1	IN	2002-05-01	2002-05-01	F04	 	11091	SEAT BELT NOT USED PROPERLY REQ	73	5	195.635
816006281	4	2	IN	1995-04-01	1995-04-01	N50	 	11091	IMPR TURN	73	5	195.635
816006281	4	3	IN	1999-11-01	1999-11-01	S93	0	11091	SPEEDING	73	5	195.635
816006281	4	4	IN	1995-11-01	1996-04-01	D45	 	11091	FTA FOR TRIAL/COURT APPEARANCE	73	5	195.635
816006281	4	5	IN	1999-05-01	2000-04-01	D35	 	11091	FT COMPLY WITH FR LAW	73	5	195.635
816006281	4	6	IN	2000-09-01	2000-11-01	S93	0	11091	SPEEDING	73	5	195.635
816006281	4	7	IN	2002-05-01	2002-05-01	S93	 	11091	SPEEDING	73	5	195.635
816006281	4	8	IN	2000-02-01	2000-02-01	S93	0	11091	SPEEDING	73	5	195.635
816006281	4	9	IN	1995-11-01	1996-04-01	S93	 	11091	SPEEDING	73	5	195.635
816006281	4	10	IN	1996-01-01	1996-02-01	N63	 	11091	DRIVE WRONG WAY ON ONE WAY STREET/ROAD	73	5	195.635
817003912	2	1	NE	1999-09-01	1999-10-01	 	F23	10248	 	74	4	18.891
817003988	1	1	NE	1975-04-01	1976-01-01	A20	 	10250	DUI OF ALCOHOL/DRUGS	74	4	34.412
817003988	1	2	NE	1979-12-01	1979-12-01	A20	 	10250	DUI OF ALCOHOL/DRUGS	74	4	34.412
817003988	1	3	NE	1994-10-01	1994-12-01	A20	 	10250	DUI OF ALCOHOL/DRUGS	74	4	34.412
817004468	2	1	IA	2000-07-01	2000-08-01	F13	 	10270	EXCEED/VIOLATING WEIGHT LIMITS OF VEH/TRUCK	74	4	34.412
817004468	2	2	IA	2000-01-01	2000-02-01	N84	 	10270	UNSAFE OPERATION	74	4	34.412
817004988	1	1	NE	1999-11-01	1999-12-01	S51	 	10724	01-10 >SPEED LIMIT	74	4	34.412
817004988	2	1	MI	1999-07-01	1999-08-01	M14	 	10727	FT OBEY SIGN/TRAFFIC CONTROL DEVICE	74	4	34.412
817004988	2	2	MI	1999-01-01	2001-04-01	M34	 	10727	FOLLOW TO CLOSELY	74	4	34.412
817004988	2	3	MI	1997-10-01	1997-10-01	N01	 	10727	FAIL TO YIELD RIGHT OF WAY	74	4	34.412
817004988	2	4	MI	2001-06-01	2001-10-01	S92	55071	10727	SPEEDING-SPEED LIMIT AND ACTUAL	74	4	34.412
817004988	2	5	MI	2001-11-01	2002-01-01	S93	 	10727	SPEEDING	74	4	34.412
817004988	2	6	MI	2002-02-01	2002-03-01	S93	 	10727	SPEEDING	74	4	34.412
817004988	2	7	MI	2001-11-01	2002-01-01	S92	70076	10727	SPEEDING-SPEED LIMIT AND ACTUAL	74	4	34.412
817005868	1	1	IA	2001-09-01	2001-09-01	N84	 	10733	UNSAFE OPERATION	74	4	34.412
817005868	1	2	IA	2002-11-01	2003-04-01	A20	 	10733	DUI OF ALCOHOL/DRUGS	74	4	34.412
817005868	1	3	IA	1999-05-01	1999-11-01	B26	 	10733	DRIVE WHILE LIC SUSPENDED	74	4	34.412
817005868	3	1	NE	1999-01-01	1999-04-01	F23	 	10735	"SPILLING, DRAGGING, UNSECURED/UNSAFE LOAD"	74	4	34.412
817005868	3	2	NE	1985-12-01	1986-04-01	A20	 	10735	DUI OF ALCOHOL/DRUGS	74	4	34.412
