CaseID	VehicleNumber	PreEventMovement	ACRCriticalEvent	CriticalEventCat	ACRReason	ReasonCat	ACRAvoidance	ACRStability	ACRLocation	ACRRightOfWay	CrashCode	AccidentCat	ACRJackknife	ACRCargoshift	PSU	PSUStrata	RATWeight
812004471	2	1	11	2	113	2	1	1	2	2	46	12	0	0	45	8	131.148
812004472	1	0	125	9	0	0	0	0	0	88	98	13	0	0	45	8	60.692
812004472	2	5	53	3	0	0	1	1	1	88	21	2	0	0	45	8	60.692
812004472	3	15	50	3	120	3	98	2	2	88	20	2	0	0	45	8	60.692
812004635	1	1	50	3	111	2	1	1	1	88	20	2	0	0	45	8	211.494
812004635	2	5	53	3	0	0	1	1	1	88	21	2	0	0	45	8	211.494
812004651	1	1	125	9	0	0	7	1	1	1	98	13	0	0	45	8	131.148
812004651	2	1	10	2	113	2	1	1	2	2	47	12	0	0	45	8	131.148
812004651	3	1	61	4	0	0	2	1	1	1	45	12	0	0	45	8	131.148
812004755	1	1	50	3	100	1	3	2	1	88	20	2	0	0	45	8	211.494
812004755	2	5	53	3	0	0	1	1	1	88	21	2	0	0	45	8	211.494
812004756	1	14	6	1	140	3	9	8	2	88	98	13	0	0	45	8	131.148
812004771	1	1	53	3	0	0	1	1	1	88	25	2	0	0	45	8	211.494
812004771	2	1	51	3	122	3	3	2	1	88	24	2	0	0	45	8	211.494
812004772	1	1	60	4	0	0	1	1	1	1	45	12	0	0	45	8	131.148
812004772	2	1	11	2	113	2	1	1	2	2	46	12	0	0	45	8	131.148
812004772	3	1	125	9	0	0	3	2	1	1	98	13	0	0	45	8	131.148
812004773	1	1	98	7	124	3	98	2	1	2	71	4	0	0	45	8	131.148
812004773	2	2	16	2	0	0	1	1	2	1	70	4	0	0	45	8	131.148
812004811	1	1	11	2	100	1	1	1	4	88	20	2	0	0	45	8	0
812004811	2	98	53	3	0	0	1	1	5	88	21	2	0	0	45	8	0
812004812	1	1	10	2	100	1	1	1	7	2	64	6	0	0	45	8	60.692
812004812	2	1	62	4	0	0	1	1	1	1	65	6	0	0	45	8	60.692
812004851	1	5	15	2	124	3	1	1	2	2	68	4	0	0	45	8	211.494
812004851	2	2	125	9	0	0	1	1	1	1	98	13	0	0	45	8	211.494
812004851	3	1	62	4	0	0	2	1	1	1	69	4	0	0	45	8	211.494
812004892	1	5	53	3	0	0	1	1	1	88	32	2	0	0	45	8	211.494
812004892	2	1	50	3	120	3	9	8	2	88	32	2	1	0	45	8	211.494
812004915	1	1	60	4	0	0	1	1	1	1	45	12	0	0	45	8	131.148
812004915	2	1	6	1	120	3	3	3	2	2	46	12	0	0	45	8	131.148
812004916	1	5	62	4	0	0	1	1	1	1	65	6	0	0	45	8	211.494
812004916	2	5	125	9	0	0	98	1	1	1	98	13	0	0	45	8	211.494
812004916	3	15	10	2	127	3	98	3	2	2	64	6	1	0	45	8	211.494
812004917	1	6	61	4	0	0	8	1	1	1	45	12	0	0	45	8	211.494
812004917	2	1	10	2	113	2	1	1	2	2	47	12	0	0	45	8	211.494
812004954	1	5	125	9	0	0	1	1	1	88	98	13	0	0	45	8	131.148
812004954	2	1	50	3	201	5	9	1	4	88	3	1	0	0	45	8	131.148
812004954	3	5	125	9	0	0	1	1	1	88	98	13	0	0	45	8	131.148
812004954	4	5	125	9	0	0	1	1	1	88	98	13	0	0	45	8	131.148
812004991	1	5	53	3	124	3	1	1	2	2	25	2	0	0	45	8	131.148
812004991	2	1	51	3	0	0	3	2	1	1	24	2	0	0	45	8	131.148
812005051	1	2	125	9	0	0	1	1	1	88	98	13	0	0	45	8	131.148
812005051	2	1	51	3	110	2	3	2	1	88	24	2	0	0	45	8	131.148
812005051	3	2	53	3	0	0	1	1	1	88	25	2	0	0	45	8	131.148
812005051	4	2	125	9	0	0	7	1	1	88	98	13	0	0	45	8	131.148
812005076	1	1	51	3	101	1	1	1	2	2	78	10	0	0	45	8	211.494
812005076	2	10	53	3	0	0	1	1	2	1	79	10	0	0	45	8	211.494
812005111	1	1	65	4	0	0	7	1	1	1	77	10	0	0	45	8	131.148
812005111	2	5	15	2	113	2	1	1	2	2	76	10	0	0	45	8	131.148
812005111	3	1	125	9	0	0	12	1	1	1	98	13	0	0	45	8	131.148
812005151	1	1	53	3	0	0	1	1	1	88	29	2	0	0	45	8	60.692
812005151	2	1	125	9	0	0	1	1	1	88	98	13	0	0	45	8	60.692
812005151	3	1	52	3	112	2	3	2	1	88	28	2	0	0	45	8	60.692
812005151	4	2	125	9	0	0	1	1	1	88	98	13	0	0	45	8	60.692
812005171	1	1	6	1	120	3	1	3	6	88	29	2	0	0	45	8	131.148
812005171	2	1	60	4	0	0	98	2	1	88	28	2	0	0	45	8	131.148
812005331	1	3	53	3	0	0	2	1	1	88	29	2	0	0	45	8	131.148
812005331	2	1	125	9	0	0	1	1	1	88	98	13	0	0	45	8	131.148
812005331	3	1	52	3	113	2	98	2	1	88	28	2	0	0	45	8	131.148
812005471	1	1	11	2	113	2	1	1	2	2	46	12	0	0	45	8	211.494
812005471	2	1	60	4	0	0	1	1	1	1	45	12	0	0	45	8	211.494
812005531	1	1	52	3	120	3	98	2	2	88	28	2	0	0	45	8	211.494
812005531	2	1	53	3	0	0	1	1	1	88	29	2	0	0	45	8	211.494
812005571	1	15	52	3	123	3	1	1	2	88	28	2	0	0	45	8	131.148
812005571	2	1	53	3	0	0	2	1	1	88	29	2	0	0	45	8	131.148
812005635	1	2	53	3	0	0	1	1	1	88	21	2	0	0	45	8	131.148
812005635	2	1	50	3	123	3	2	1	1	88	20	2	0	0	45	8	131.148
812005671	1	1	13	2	143	4	8	1	4	88	1	1	0	0	45	8	131.148
812005771	1	98	10	2	199	4	1	1	6	2	47	12	0	0	45	8	131.148
812005771	2	1	61	4	0	0	1	1	1	1	45	12	0	0	45	8	131.148
812005911	1	14	61	4	0	0	1	1	1	1	45	12	0	0	45	8	211.494
812005911	2	14	10	2	199	4	1	1	2	2	47	12	0	0	45	8	211.494
812005915	1	1	53	3	0	0	1	1	1	1	25	2	0	0	45	8	211.494
812005915	2	1	125	9	0	0	3	2	1	1	98	13	0	0	45	8	211.494
812005915	3	1	51	3	110	2	2	1	1	88	24	2	0	0	45	8	211.494
812005916	1	98	9	1	199	4	99	4	7	2	66	6	0	0	45	8	60.692
812005916	2	1	125	9	0	0	99	1	2	1	98	13	0	0	45	8	60.692
812005916	3	1	62	4	0	0	2	1	1	1	66	6	0	0	45	8	60.692
812005931	1	1	60	4	0	0	1	1	1	1	45	12	0	0	45	8	0
812005931	2	1	11	2	113	2	1	1	2	2	46	12	0	0	45	8	0
812005932	1	1	52	3	111	2	3	2	1	88	28	2	0	0	45	8	131.148
812005932	2	2	53	3	0	0	1	1	1	88	29	2	0	0	45	8	131.148
812005951	1	15	7	1	143	4	4	3	4	88	7	7	1	0	45	8	131.148
812005991	1	6	10	2	125	3	1	1	1	2	62	9	0	0	45	8	60.692
812005991	2	1	63	4	0	0	9	2	1	1	62	9	0	0	45	8	60.692
812005992	1	1	52	3	123	3	8	1	2	88	28	2	0	0	45	8	131.148
812005992	2	1	53	3	0	0	98	2	2	88	29	2	0	0	45	8	131.148
812006131	1	14	6	1	140	3	2	8	2	88	98	13	0	1	45	8	131.148
813003391	1	2	5	1	509	6	98	3	1	88	98	13	1	0	48	9	0
813003406	1	14	17	2	113	2	1	1	1	2	88	5	0	0	48	9	0
813003406	2	1	66	4	0	0	1	1	1	1	89	5	0	0	48	9	0
813003466	1	14	98	7	111	2	3	2	1	2	52	3	0	0	48	9	0
813003466	2	14	10	2	0	0	2	1	1	1	52	3	0	0	48	9	0
813003487	1	14	13	2	120	3	1	1	4	88	1	1	0	0	48	9	0
813003506	1	3	17	2	113	2	1	1	1	2	87	5	0	0	48	9	0
813003506	2	1	66	4	0	0	3	2	1	1	86	5	0	0	48	9	0
813003532	1	1	50	3	123	3	8	1	1	88	20	2	0	0	48	9	0
813003532	2	5	125	9	0	0	1	1	1	88	98	13	0	0	48	9	0
813003532	3	5	53	3	0	0	1	1	1	88	21	2	0	0	48	9	0
813003532	4	1	125	9	0	0	9	1	1	1	98	13	0	0	48	9	0
813003566	1	2	13	2	119	2	9	1	4	88	1	1	0	0	48	9	0
813003646	1	1	8	1	101	1	1	1	4	88	2	1	0	0	48	9	0
813003706	1	3	8	1	101	1	1	1	4	1	90	5	0	0	48	9	197.543
813003706	2	3	98	7	0	0	98	1	1	2	90	5	0	0	48	9	197.543
813003706	3	1	125	9	0	0	1	1	1	1	98	13	0	0	48	9	197.543
813003826	1	1	6	1	120	3	1	4	4	88	7	7	0	0	48	9	426.863
813003826	2	1	125	9	0	0	4	9	1	88	98	13	0	0	48	9	426.863
813003827	1	14	51	3	128	3	1	1	1	88	24	2	0	0	48	9	197.543
813003827	2	14	53	3	0	0	1	1	1	88	25	2	0	0	48	9	197.543
813003867	1	11	15	2	125	3	10	1	2	2	47	12	0	0	48	9	426.863
813003867	2	11	61	4	0	0	1	1	1	1	45	12	0	0	48	9	426.863
813003906	1	1	10	2	111	2	1	1	2	88	25	2	0	0	48	9	688.372
813003906	2	1	61	4	0	0	1	1	1	88	24	2	0	0	48	9	688.372
813003906	3	1	125	9	0	0	9	2	1	88	98	13	0	0	48	9	688.372
813003907	1	14	6	1	128	3	1	1	2	88	98	13	0	0	48	9	426.863
813003946	1	11	66	4	0	0	1	1	1	1	82	10	0	0	48	9	426.863
813003946	2	1	17	2	125	3	9	1	1	2	83	10	0	0	48	9	426.863
813004026	1	11	100	1	203	5	2	1	1	88	2	1	0	1	48	9	426.863
813004046	1	1	13	2	109	1	98	2	6	88	98	13	0	0	48	9	426.863
813004086	1	14	13	2	101	1	1	1	4	88	1	1	0	0	48	9	426.863
813004190	1	6	1	1	200	5	99	1	2	2	46	12	0	0	48	9	426.863
813004190	2	1	60	4	0	0	1	1	1	1	45	12	0	0	48	9	426.863
813004191	1	14	12	2	100	1	1	1	4	88	6	7	0	0	48	9	426.863
813004267	1	2	53	3	0	0	1	1	1	88	29	2	0	0	48	9	426.863
813004267	2	2	125	9	0	0	1	1	1	88	98	13	0	0	48	9	426.863
813004267	3	1	52	3	123	3	2	1	1	88	28	2	0	0	48	9	426.863
813004268	1	1	61	4	0	0	3	2	1	1	73	4	0	0	48	9	688.372
813004268	2	11	15	2	125	3	1	1	1	2	72	4	0	0	48	9	688.372
813004269	1	5	53	3	0	0	12	1	4	1	27	2	0	0	48	9	426.863
813004269	2	6	50	3	125	3	9	1	2	2	24	2	0	0	48	9	426.863
813004346	1	15	11	2	143	4	7	1	2	2	52	3	0	0	48	9	197.543
813004346	2	1	54	3	138	3	6	1	2	2	52	3	0	0	48	9	197.543
813004386	1	1	13	2	199	4	1	1	4	88	1	1	0	0	48	9	197.543
813004406	1	4	125	9	0	0	1	1	1	1	98	13	0	0	48	9	426.863
813004406	2	1	7	1	120	3	8	3	1	2	0	13	1	0	48	9	426.863
813004446	1	2	53	3	0	0	1	1	1	88	30	2	0	0	48	9	426.863
813004446	2	1	52	3	123	3	2	1	1	88	28	2	0	0	48	9	426.863
813004466	1	14	50	3	119	2	1	1	1	88	48	12	0	0	48	9	197.543
813004466	2	5	53	3	0	0	1	1	2	88	48	12	0	0	48	9	197.543
813004526	1	14	100	1	140	3	2	1	1	88	7	7	0	1	48	9	426.863
813004546	1	1	13	2	100	1	1	1	4	88	1	1	0	0	48	9	426.863
813004666	1	1	51	3	113	2	1	1	1	88	24	2	0	0	48	9	426.863
813004666	2	1	53	3	0	0	1	1	1	88	25	2	0	0	48	9	426.863
813004667	1	1	13	2	101	1	6	1	4	88	1	1	0	0	48	9	426.863
813004726	1	6	50	3	0	0	3	2	1	1	88	5	0	0	48	9	426.863
813004726	2	5	17	2	122	3	1	1	1	2	89	5	0	0	48	9	426.863
813004726	3	1	125	9	0	0	7	1	1	1	98	13	0	0	48	9	426.863
813004769	1	14	6	1	140	3	7	3	2	88	7	7	0	1	48	9	426.863
813004906	1	1	10	2	111	2	1	1	2	88	50	3	0	0	48	9	197.543
813004906	2	14	60	4	0	0	7	1	1	88	51	3	0	0	48	9	197.543
813004906	3	14	125	9	0	0	3	2	1	88	98	13	0	0	48	9	197.543
813004966	1	14	6	1	203	5	8	1	1	88	98	13	0	1	48	9	426.863
813005046	1	14	60	4	0	0	1	1	1	1	45	12	0	0	48	9	426.863
813005046	2	14	11	2	113	2	1	1	1	2	46	12	0	0	48	9	426.863
813005126	1	6	10	2	125	3	1	1	2	2	64	6	0	0	48	9	688.372
813005126	2	1	54	3	0	0	1	1	1	1	65	6	0	0	48	9	688.372
813005190	1	14	6	1	111	2	1	1	1	88	98	13	0	0	48	9	688.372
813005211	1	1	52	3	110	2	9	2	4	88	2	1	0	0	48	9	426.863
813005216	1	1	12	2	100	1	1	1	4	88	6	7	0	0	48	9	426.863
813005446	1	1	13	2	100	1	1	1	4	88	1	1	0	0	48	9	688.372
813005490	1	17	6	1	120	3	98	4	6	2	66	6	0	0	48	9	426.863
813005490	2	1	62	4	0	0	98	2	2	1	66	6	0	0	48	9	426.863
813005511	1	17	12	2	120	3	8	1	4	88	8	7	0	0	48	9	426.863
813005530	1	1	125	9	0	0	98	2	2	1	98	13	0	0	48	9	197.543
813005530	2	1	1	1	200	5	3	2	4	88	7	7	0	0	48	9	197.543
813005546	1	1	10	2	100	1	1	1	2	2	47	12	0	0	48	9	688.372
813005546	2	1	61	4	0	0	1	1	1	1	45	12	0	0	48	9	688.372
813005606	1	14	10	2	100	1	1	1	2	2	50	3	0	0	48	9	688.372
813005606	2	14	54	3	0	0	9	2	1	1	51	3	0	0	48	9	688.372
813005611	1	17	6	1	142	4	1	4	4	88	48	12	0	0	48	9	426.863
813005611	2	5	61	4	0	0	7	1	1	88	48	12	0	0	48	9	426.863
813005611	3	5	125	9	0	0	1	1	1	88	98	13	0	0	48	9	426.863
813005626	1	15	8	1	142	4	7	8	2	88	98	13	0	0	48	9	688.372
813005655	1	14	6	1	140	3	1	8	1	88	98	13	0	0	48	9	426.863
813005786	1	1	11	2	298	5	1	2	2	2	46	12	0	0	48	9	426.863
813005786	2	1	60	4	0	0	1	1	1	1	45	12	0	0	48	9	426.863
813005846	1	5	15	2	0	0	1	1	1	88	21	2	0	0	48	9	688.372
813005846	2	1	50	3	540	5	9	2	4	88	20	2	0	0	48	9	688.372
813005906	1	1	66	4	0	0	2	1	1	1	88	5	0	0	48	9	688.372
813005906	2	3	17	2	112	2	10	1	1	2	89	5	0	0	48	9	688.372
813005971	1	1	15	2	125	3	1	1	1	2	82	10	0	0	48	9	688.372
813005971	2	1	67	4	0	0	1	1	1	1	83	10	0	0	48	9	688.372
813006029	1	17	10	2	111	2	7	3	2	2	64	6	0	0	48	9	688.372
813006029	2	1	54	3	0	0	1	1	1	1	65	6	0	0	48	9	688.372
813006030	1	14	10	2	119	2	7	1	2	88	50	3	0	0	48	9	688.372
813006030	2	14	62	4	0	0	8	1	1	88	51	3	0	0	48	9	688.372
813006119	1	14	6	1	203	5	2	1	1	88	98	13	0	1	48	9	426.863
813006120	1	1	125	9	0	0	98	1	1	1	98	13	0	0	48	9	426.863
813006120	2	14	6	1	140	3	3	8	2	2	98	13	0	0	48	9	426.863
813006166	1	5	53	3	0	0	1	1	6	88	21	2	0	0	48	9	197.543
813006166	2	17	125	9	0	0	98	2	4	88	98	13	0	0	48	9	197.543
813006166	3	1	50	3	123	3	7	1	2	88	20	2	0	0	48	9	197.543
813006166	4	1	125	9	0	0	99	9	2	88	98	13	0	0	48	9	197.543
813006166	5	1	125	9	0	0	99	9	4	88	98	13	0	0	48	9	197.543
813006166	6	1	125	9	0	0	9	1	4	88	98	13	1	0	48	9	197.543
813006166	7	1	125	9	0	0	2	1	1	88	98	13	0	0	48	9	197.543
813006250	1	5	53	3	0	0	1	1	1	88	21	2	0	0	48	9	426.863
813006250	2	3	125	9	0	0	1	1	1	88	98	13	0	0	48	9	426.863
813006250	3	5	125	9	0	0	1	1	1	88	98	13	0	0	48	9	426.863
813006250	4	1	50	3	540	5	8	2	2	88	20	2	0	0	48	9	426.863
813006250	5	5	125	9	0	0	1	1	1	88	98	13	0	0	48	9	426.863
813006250	6	0	125	9	0	0	0	0	0	88	98	13	0	0	48	9	426.863
813006272	1	6	60	4	124	3	98	1	5	88	71	4	0	0	48	9	426.863
813006272	2	2	16	2	0	0	6	1	1	88	70	4	0	0	48	9	426.863
813006312	1	14	54	3	125	3	1	1	1	2	52	3	0	0	48	9	197.543
813006312	2	14	54	3	0	0	1	1	1	1	52	3	0	0	48	9	197.543
813006312	3	14	125	9	0	0	1	1	1	88	98	13	0	0	48	9	197.543
813006312	4	14	125	9	0	0	7	1	2	1	98	13	0	0	48	9	197.543
813006314	1	6	61	4	0	0	6	1	1	1	45	12	0	0	48	9	426.863
813006314	2	1	10	2	113	2	8	1	2	2	47	12	0	0	48	9	426.863
813006332	1	1	10	2	100	1	1	1	2	2	64	6	0	0	48	9	426.863
813006332	2	1	62	4	0	0	9	1	1	1	65	6	0	0	48	9	426.863
814000041	1	1	80	5	0	0	1	1	1	88	13	11	0	0	49	7	0
814000061	1	1	17	2	125	3	2	1	1	2	69	4	0	0	49	7	0
814000061	2	11	54	3	0	0	1	1	2	1	68	4	0	0	49	7	0
814000081	1	14	12	2	143	4	9	2	4	88	7	7	0	0	49	7	0
814000081	2	14	125	9	0	0	1	1	1	88	98	13	0	0	49	7	0
814000101	1	15	10	2	119	2	1	1	1	88	24	2	0	0	49	7	0
814000101	2	4	61	4	0	0	1	1	1	88	25	2	0	0	49	7	0
814000161	1	1	8	1	509	6	8	4	2	88	42	8	0	0	49	7	50.061
814000161	2	1	61	4	0	0	3	2	1	88	42	8	0	1	49	7	50.061
814000181	1	1	80	5	0	0	9	1	1	1	13	11	0	1	49	7	23.167
814000201	1	5	51	3	0	0	1	1	1	88	21	2	0	0	49	7	50.061
814000201	2	1	50	3	123	3	3	1	1	88	20	2	0	0	49	7	50.061
814000221	1	1	12	2	100	1	1	1	4	88	6	7	0	0	49	7	23.167
814000241	1	5	53	3	0	0	1	1	1	88	98	13	0	0	49	7	80.73
814000241	2	4	125	9	0	0	1	1	1	88	98	13	0	0	49	7	80.73
814000241	3	14	125	9	113	2	3	3	2	88	98	13	1	1	49	7	80.73
814000261	1	5	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
814000261	2	5	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
814000261	3	5	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
814000261	4	17	10	2	113	2	8	1	2	2	47	12	0	0	49	7	50.061
814000261	5	1	61	4	0	0	1	1	1	1	45	12	0	0	49	7	50.061
814000281	1	1	11	2	112	2	1	1	2	2	46	12	0	0	49	7	0
814000281	2	14	60	4	0	0	1	1	1	1	45	12	0	0	49	7	0
814000301	1	1	13	2	128	3	99	1	4	88	1	1	0	0	49	7	23.167
814000301	2	1	125	9	0	0	1	1	1	1	98	13	0	0	49	7	23.167
814000301	3	1	125	9	0	0	1	1	1	88	98	13	0	0	49	7	23.167
814000321	1	14	10	2	199	4	1	1	2	2	6	7	0	0	49	7	80.73
814000321	2	14	125	9	0	0	1	1	1	1	98	13	0	0	49	7	80.73
814000341	1	0	8	1	0	0	0	0	0	88	21	2	0	0	49	7	50.061
814000341	2	1	50	3	119	2	8	1	2	88	20	2	0	0	49	7	50.061
814000361	1	14	13	2	999	99	1	9	4	88	2	1	0	0	49	7	23.167
814000381	1	1	50	3	109	1	1	1	1	88	20	2	0	0	49	7	23.167
814000381	2	5	53	3	0	0	1	1	1	88	21	2	0	0	49	7	23.167
814000401	1	1	51	3	120	3	1	1	1	88	24	2	0	0	49	7	80.73
814000401	2	1	53	3	0	0	1	1	1	2	25	2	0	0	49	7	80.73
814003448	1	14	6	1	120	3	1	4	4	88	7	7	0	0	49	7	0
814003494	1	5	53	3	0	0	1	1	1	88	21	2	0	0	49	7	50.061
814003494	2	14	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
814003494	3	14	50	3	112	2	1	1	1	88	20	2	0	0	49	7	50.061
814003548	1	1	13	2	100	1	1	1	4	88	1	1	0	0	49	7	50.061
814003574	1	14	53	3	0	0	1	1	1	88	29	2	0	0	49	7	50.061
814003574	2	14	125	9	0	0	1	1	1	1	98	13	0	0	49	7	50.061
814003574	3	14	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
814003574	4	14	52	3	123	3	8	1	1	88	28	2	0	0	49	7	50.061
814003588	1	14	61	4	0	0	1	1	1	88	45	12	0	0	49	7	50.061
814003588	2	14	10	2	112	2	1	1	2	88	47	12	0	0	49	7	50.061
814003608	1	5	125	9	0	0	1	1	1	88	98	13	0	0	49	7	50.061
814003608	2	5	53	3	0	0	1	1	1	88	21	2	0	0	49	7	50.061
814003608	3	1	50	3	119	2	3	2	1	88	20	2	0	0	49	7	50.061
814003648	1	1	51	3	199	4	99	9	1	88	24	2	0	0	49	7	50.061
814003648	2	98	53	3	0	0	1	1	2	88	25	2	0	0	49	7	50.061
814003708	1	1	55	3	0	0	1	1	1	1	88	5	0	0	49	7	50.061
814003708	2	11	15	2	125	3	1	1	1	2	89	5	0	0	49	7	50.061
814003908	1	6	60	4	0	0	9	2	2	88	71	4	0	0	49	7	50.061
814003908	2	10	16	2	125	3	1	1	1	88	70	4	0	0	49	7	50.061
814004493	1	1	11	2	142	4	1	1	2	88	48	12	0	0	49	7	50.061
814004493	2	15	61	4	0	0	1	1	1	88	48	12	0	0	49	7	50.061
814004494	1	1	60	4	0	0	8	1	1	88	71	4	0	0	49	7	50.061
814004494	2	10	16	2	125	3	1	1	1	88	70	4	0	0	49	7	50.061
814005052	1	1	50	3	100	1	1	1	1	88	20	2	0	0	49	7	80.73
814005052	2	5	53	3	0	0	1	1	1	88	21	2	0	0	49	7	80.73
815003535	1	2	53	3	0	0	1	1	1	88	25	2	0	0	72	4	0
815003535	2	14	51	3	123	3	9	2	1	88	24	2	0	0	72	4	0
815003673	1	2	53	3	0	0	1	1	1	88	25	2	0	0	72	4	0
815003673	2	1	52	3	119	2	99	1	1	88	24	2	0	0	72	4	0
815003753	1	2	61	4	0	0	99	1	1	88	29	2	0	0	72	4	0
815003753	2	15	52	3	123	3	7	1	2	88	28	2	0	0	72	4	0
815003754	1	15	10	2	199	4	1	1	2	88	47	12	0	0	72	4	0
815003754	2	1	61	4	0	0	1	1	1	88	45	12	0	0	72	4	0
815003755	1	1	50	3	112	2	3	2	1	88	20	2	0	0	72	4	0
815003755	2	5	53	3	0	0	1	1	1	88	21	2	0	0	72	4	0
815003756	1	2	53	3	0	0	1	1	1	88	29	2	0	0	72	4	0
815003756	2	2	53	3	0	0	1	1	1	88	98	13	0	0	72	4	0
815003756	3	2	53	3	0	0	1	1	1	88	98	13	0	0	72	4	0
815003756	4	1	52	3	123	3	2	1	1	88	28	2	0	0	72	4	0
815003795	1	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	0
815003795	2	1	50	3	119	2	99	1	1	88	20	2	0	0	72	4	0
815003795	3	5	53	3	0	0	1	1	1	88	21	2	0	0	72	4	0
815003795	4	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	0
815003795	5	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	0
815003857	1	14	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815003857	2	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815003857	3	2	53	3	0	0	1	1	1	88	25	2	0	0	72	4	58.657
815003857	4	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815003857	5	1	3	1	201	5	1	1	1	88	24	2	0	0	72	4	58.657
815004072	1	5	52	3	0	0	1	1	1	88	21	2	0	0	72	4	58.657
815004072	2	2	50	3	123	3	2	1	1	88	20	2	0	0	72	4	58.657
815004072	3	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815004092	1	6	60	4	0	0	1	1	1	88	24	2	0	0	72	4	0
815004092	2	15	11	2	122	3	1	1	2	88	25	2	0	0	72	4	0
815004096	1	1	61	4	0	0	1	1	1	1	45	12	0	0	72	4	58.657
815004096	2	15	10	2	143	4	1	1	2	2	47	12	0	0	72	4	58.657
815004096	3	5	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815004097	1	15	52	3	201	5	7	1	1	88	24	2	0	0	72	4	32.201
815004097	2	2	53	3	0	0	1	1	1	88	25	2	0	0	72	4	32.201
815004112	1	1	61	4	142	4	98	3	2	88	98	13	0	0	72	4	58.657
815004212	1	1	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815004212	2	1	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815004212	3	1	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815004212	4	1	125	9	0	0	7	1	1	88	98	13	0	0	72	4	58.657
815004212	5	1	98	7	298	5	1	1	1	88	98	13	0	0	72	4	58.657
815004232	1	1	125	9	0	0	1	1	1	1	98	13	0	0	72	4	58.657
815004232	2	14	6	1	140	3	99	1	2	88	98	13	0	0	72	4	58.657
815004252	1	14	6	1	140	3	1	8	3	88	98	13	0	0	72	4	58.657
815004252	2	1	125	9	0	0	6	1	2	1	98	13	0	0	72	4	58.657
815004312	1	14	100	1	140	3	6	3	2	88	98	13	1	1	72	4	58.657
815005812	1	15	6	1	143	4	1	3	2	1	46	12	0	0	72	4	58.657
815005812	2	1	60	4	0	0	3	2	1	1	45	12	0	0	72	4	58.657
815005813	1	1	3	1	127	3	1	1	1	88	20	2	0	0	72	4	58.657
815005813	2	5	53	3	0	0	1	1	1	88	21	2	0	0	72	4	58.657
815005814	1	1	125	9	0	0	2	1	1	1	98	13	0	0	72	4	58.657
815005814	2	14	6	1	140	3	1	1	4	88	6	7	0	1	72	4	58.657
815005912	1	1	51	3	123	3	2	1	1	88	24	2	0	0	72	4	58.657
815005912	2	2	53	3	0	0	1	1	1	88	25	2	0	0	72	4	58.657
815005912	3	1	125	9	0	0	1	1	1	1	98	13	0	0	72	4	58.657
815005992	1	2	125	9	0	0	1	1	1	88	98	13	0	0	72	4	58.657
815005992	2	1	52	3	113	2	2	1	1	88	24	2	0	0	72	4	58.657
815005992	3	2	53	3	0	0	1	1	1	88	25	2	0	0	72	4	58.657
815006052	1	1	10	2	199	4	1	1	2	2	64	6	0	0	72	4	9.937
815006052	2	1	62	4	0	0	1	1	1	1	65	6	0	0	72	4	9.937
815006052	3	1	125	9	0	0	3	2	1	1	98	13	0	0	72	4	9.937
815006255	1	1	61	4	0	0	1	1	1	88	98	13	0	0	72	4	32.201
815006255	2	12	10	2	125	3	1	1	1	88	98	13	0	0	72	4	32.201
815006256	1	15	5	1	999	99	99	4	2	88	48	12	0	0	72	4	9.937
815006256	2	1	61	4	0	0	1	1	1	88	48	12	0	0	72	4	9.937
815006294	1	5	53	3	0	0	1	1	1	88	25	2	0	0	72	4	58.657
815006294	2	1	51	3	119	2	3	2	1	88	24	2	0	0	72	4	58.657
815006352	1	1	60	4	0	0	1	1	1	1	45	12	0	0	72	4	58.657
815006352	2	1	125	9	0	0	1	1	1	1	98	13	0	0	72	4	58.657
815006352	3	16	11	2	113	2	1	1	2	2	46	12	0	0	72	4	58.657
816000021	1	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816000021	2	5	53	3	0	0	1	1	1	88	21	2	0	0	73	5	60.371
816000021	3	1	50	3	199	4	99	1	1	88	20	2	0	0	73	5	60.371
816000021	4	5	125	9	0	0	1	1	1	1	98	13	0	0	73	5	60.371
816000021	5	5	125	9	0	0	1	1	1	88	98	13	0	0	73	5	60.371
816000021	6	5	125	9	0	0	1	1	1	1	98	13	0	0	73	5	60.371
816003502	1	6	6	1	509	6	98	2	4	88	7	7	0	0	73	5	0
