CaseID	VehicleNumber	RoadRelation	Junction	Interchange	ENVTrafficFlow	FlowRestriction	IntersectionType	TravelLanes	AccessControl	Signage	FunctionalClass	Daylight	TrafficControl	Railroad	Functioning	RoadwayClass	RoadAlignment	RoadProfile	RoadSurface	SurfaceCondition	SurfaceDefect	DesignDefect	ShoulderType	ShoulderWidth	RumbleStrip	SightLineRestriction	SightLineDistance	AASHTODistance	ENVNoConditions	ENVRain	ENVSnow	ENVFog	ENVWindGusts	ENVHail	ENVSleet	ENVDust	ENVOtherConditions	PSU	PSUStrata	RATWeight
819004345	1	1	1	0	4	1	0	2	2	3	2	1	98	2	2	5	1	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819004425	1	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	3	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	339.044
819004445	1	1	6	0	1	0	0	2	2	2	3	1	60	1	2	3	3	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819004445	2	1	6	0	1	0	0	2	2	2	2	1	60	1	2	3	3	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819004445	3	1	6	0	2	0	0	2	2	2	2	1	60	1	2	3	3	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819004445	4	1	6	0	2	0	0	2	2	2	2	1	60	1	2	3	3	1	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819004525	1	1	1	0	4	0	0	3	2	2	2	2	0	0	0	4	2	4	2	4	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819004525	2	1	1	0	4	0	0	3	2	2	2	2	98	2	2	4	3	2	2	4	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819004625	1	1	1	0	2	0	0	2	2	3	2	1	0	0	0	3	1	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	339.044
819004625	2	1	1	0	2	0	0	2	2	3	2	1	0	0	0	3	1	4	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	339.044
819004665	1	1	1	0	4	0	0	3	2	2	2	1	0	0	0	4	2	3	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819004665	2	1	1	0	4	0	0	3	2	2	2	1	0	0	0	4	3	3	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819004665	3	1	1	0	4	0	0	3	2	2	2	1	0	0	0	4	3	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819004666	1	1	1	0	4	0	0	4	2	3	2	2	40	0	9	4	3	4	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819004765	1	1	1	0	4	0	0	2	2	2	2	5	0	0	0	5	3	4	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005086	1	1	1	0	4	0	0	2	2	8	2	2	8	0	2	5	2	4	2	1	0	0	2	2	0	2	78	83	0	1	0	0	0	0	0	0	0	76	12	179.933
819005325	1	1	1	0	4	0	0	2	2	2	2	1	22	0	2	5	2	4	2	2	0	0	2	3	0	1	8887	8887	0	1	0	0	0	0	0	0	0	76	12	339.044
819005385	1	1	1	0	4	1	0	2	2	3	2	1	22	0	2	4	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005385	2	1	1	0	4	1	0	2	2	3	2	1	22	0	2	5	1	2	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005385	3	1	1	0	4	1	0	2	2	3	2	1	22	0	2	4	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005385	4	1	1	0	4	1	0	2	2	3	3	1	22	0	2	4	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005385	5	1	1	0	4	1	0	4	2	3	2	1	22	0	2	4	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005527	1	1	1	0	4	0	0	2	2	2	2	1	22	0	2	5	2	4	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	339.044
819005585	1	2	1	0	4	0	0	3	2	2	2	2	0	0	0	4	2	2	2	2	0	0	2	2	0	2	145	197	0	0	0	0	0	0	0	0	1	76	12	339.044
819005627	1	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	3	4	2	1	0	6	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	339.044
819005645	1	1	1	0	4	0	0	2	2	3	5	2	0	0	0	5	1	3	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819005645	2	1	1	0	4	0	0	2	2	3	5	2	0	0	0	5	2	3	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	64.704
819005808	1	1	1	0	1	0	0	2	2	3	3	1	0	0	0	3	2	2	2	1	0	0	2	2	5	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819005865	1	1	1	0	4	0	0	2	2	2	2	2	40	0	2	5	2	4	2	1	0	0	2	2	0	2	85	83	1	0	0	0	0	0	0	0	0	76	12	339.044
819006025	1	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	1	2	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819006025	2	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819006025	3	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819006065	1	1	1	0	4	0	0	2	2	2	2	2	40	0	2	5	3	4	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	179.933
819006125	1	1	1	0	4	0	0	2	2	3	3	1	40	0	2	5	3	4	2	1	0	0	0	0	0	2	54	78	1	0	0	0	0	0	0	0	0	76	12	339.044
819006126	1	4	1	0	1	0	0	2	2	3	2	1	0	0	0	3	3	1	2	1	0	0	2	2	6	1	8887	8887	1	0	0	0	0	0	0	0	0	76	12	339.044
820003685	1	1	1	0	1	1	0	2	1	1	1	2	40	0	2	2	1	1	2	1	0	8	2	9	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	0
820003686	1	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	2	1	2	1	0	0	2	1	0	9	9997	9997	1	0	0	0	0	0	0	0	0	78	12	0
820003686	2	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	3	1	2	1	0	0	2	1	0	9	9997	9997	1	0	0	0	0	0	0	0	0	78	12	0
820003686	3	1	1	0	4	0	0	2	2	2	2	1	0	0	0	5	3	1	2	1	0	0	2	1	0	9	9997	9997	1	0	0	0	0	0	0	0	0	78	12	0
820003742	1	4	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	3	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820003765	1	1	1	0	1	0	0	2	1	1	1	2	40	0	2	2	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820003765	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	4	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820003922	1	1	5	1	3	0	0	1	1	1	1	1	40	0	2	2	2	4	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820003922	2	1	5	1	1	0	0	2	2	3	2	1	40	0	2	4	2	4	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820003962	1	3	15	1	1	0	0	2	1	1	1	1	0	0	0	2	1	4	2	1	0	0	2	2	6	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820003982	1	1	1	0	4	0	0	2	2	3	3	2	0	0	0	5	3	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820004042	1	4	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	2	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004043	1	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	5	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004043	2	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	4	5	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004062	1	1	1	0	4	0	0	2	2	4	6	1	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004062	2	1	1	0	4	0	0	2	2	4	6	1	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004222	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820004382	1	1	1	0	4	0	0	2	2	4	5	1	40	0	2	5	3	1	2	1	0	0	8	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820004422	1	2	2	0	4	0	2	2	2	4	6	2	6	0	2	5	2	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820004462	1	1	6	0	4	0	88	2	2	4	6	1	70	1	2	5	1	1	5	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820004482	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	1	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004482	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	1	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004643	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	2	1	2	1	0	0	2	2	6	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820004783	1	3	1	0	1	0	0	2	1	1	1	1	0	0	0	2	2	1	2	1	0	0	2	2	5	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004822	1	1	2	0	4	0	5	2	2	4	4	1	20	0	2	5	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820004822	2	1	2	0	4	0	5	2	2	2	2	1	0	0	0	5	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820004862	1	1	2	0	4	0	5	4	2	6	13	1	20	0	2	10	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820004862	2	1	2	0	4	0	2	4	2	6	13	1	0	0	0	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820004962	1	1	1	0	2	0	0	2	1	1	1	2	0	0	0	2	2	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004962	2	1	1	0	2	0	0	2	1	1	1	2	0	0	0	2	2	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004962	3	1	1	0	2	0	0	2	1	1	1	2	0	0	0	2	2	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820004963	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	6	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820005022	1	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	1	1	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820005022	2	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	1	1	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820005082	1	1	1	0	2	0	0	2	1	1	1	1	0	0	0	2	2	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820005082	2	1	1	0	2	0	0	2	1	1	1	1	0	0	0	2	2	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820005102	1	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	3	1	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820005102	2	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	3	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820005202	1	1	1	0	4	0	0	2	2	4	6	1	0	0	9	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820005202	2	1	1	0	4	0	0	2	2	4	6	1	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820005442	1	1	2	1	4	0	3	3	2	3	2	1	0	0	0	4	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820005442	2	1	2	1	4	0	4	4	2	3	2	1	0	0	0	4	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820005502	1	1	3	0	2	4	3	2	2	6	10	1	0	0	0	9	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820005502	2	1	3	0	1	4	3	2	2	6	10	1	0	0	0	9	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820005502	3	1	3	0	2	0	3	2	2	6	10	1	0	0	0	9	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820005722	1	1	2	0	4	0	5	2	2	4	6	1	20	0	2	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820005722	2	1	2	0	4	0	5	2	2	4	6	1	0	0	0	5	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820005922	1	1	2	0	4	0	5	2	2	4	6	1	20	0	2	5	1	1	2	1	0	0	4	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820005922	2	1	2	0	4	0	5	2	2	4	6	1	0	0	0	5	1	1	2	1	0	0	4	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820005942	1	1	5	0	3	0	5	1	1	1	1	1	0	0	0	2	3	4	2	1	0	0	2	4	0	1	8887	8887	0	0	0	0	0	0	0	0	1	78	12	260.223
820005942	2	1	5	0	3	0	5	1	1	1	1	1	0	0	0	2	3	4	2	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820006002	1	1	5	0	4	0	5	2	2	4	4	1	0	0	0	2	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006002	2	1	5	0	3	0	5	1	1	1	1	1	0	0	0	2	3	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006003	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	6	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006003	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006082	1	1	1	0	4	0	0	2	2	4	4	1	0	0	0	5	1	1	2	1	0	0	4	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006082	2	1	1	0	4	0	0	2	2	4	4	1	0	0	0	5	1	1	2	1	0	0	4	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006082	3	1	1	0	4	0	0	2	2	4	4	1	0	0	0	5	1	1	2	1	0	0	4	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006142	1	1	3	0	4	0	8	2	2	3	3	1	40	0	2	5	2	4	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006142	2	1	3	0	4	0	8	2	2	3	3	1	40	0	2	5	3	2	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006142	3	1	3	0	4	0	8	2	2	3	3	1	40	0	2	5	2	4	2	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006162	1	1	3	0	4	0	4	5	2	3	2	1	0	0	0	4	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820006182	1	1	1	0	4	0	0	2	2	4	3	1	0	0	0	5	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006182	2	1	1	0	4	0	0	2	2	4	3	1	0	0	0	5	1	1	2	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006202	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	2	2	1	0	0	2	4	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820006202	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	2	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	260.223
820006242	1	1	2	0	4	0	8	2	2	6	13	2	20	0	2	11	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006242	2	1	2	0	4	0	8	3	2	6	10	2	0	0	0	10	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006265	1	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006265	2	1	1	0	1	0	0	2	1	1	1	2	0	0	0	2	1	1	2	1	0	0	2	2	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006282	1	1	1	0	4	0	0	2	2	3	3	1	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	138.103
820006302	1	1	1	0	1	3	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	2	5	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006302	2	1	1	0	1	0	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	1	4	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006302	3	1	1	0	1	3	0	2	1	1	1	1	0	0	0	2	1	1	2	1	0	0	2	2	5	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006362	1	1	1	0	4	0	0	2	2	3	3	2	0	0	0	5	1	1	2	1	0	0	2	1	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
820006362	2	1	1	0	4	0	0	2	2	3	3	2	0	0	0	5	1	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	78	12	49.662
821003690	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	8	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	0
821003690	2	1	1	0	2	0	0	4	1	1	8	1	0	0	0	8	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	0
821003708	1	1	1	0	2	1	0	6	1	1	8	1	4	0	2	7	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821003708	2	1	1	0	2	1	0	6	1	1	8	1	4	0	2	7	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821003807	1	1	2	0	3	0	1	2	2	6	13	1	1	0	2	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821003807	2	1	2	0	3	0	1	2	2	6	13	1	1	0	2	9	1	1	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821003827	1	1	1	0	2	0	0	4	1	1	8	2	0	0	0	7	1	2	1	1	0	0	2	4	0	1	8887	8887	0	0	0	1	0	0	0	0	0	79	10	0
821003827	2	4	1	0	2	0	0	4	1	1	8	2	0	0	0	7	1	2	4	1	0	0	4	4	0	1	8887	8887	0	0	0	1	0	0	0	0	0	79	10	0
821003867	1	1	15	1	2	0	0	6	1	1	8	1	0	0	0	7	3	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821003867	2	1	15	1	2	0	0	6	1	1	8	1	0	0	0	7	3	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821003908	1	1	1	0	2	3	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821003908	2	1	1	0	2	3	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821003908	3	1	1	0	2	3	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821003908	4	1	1	0	2	3	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821003909	1	1	1	0	2	4	0	5	1	3	9	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821003909	2	1	1	0	2	4	0	5	1	3	9	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821003909	3	1	1	0	2	4	0	5	1	3	9	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821003910	1	1	1	0	2	0	0	5	1	3	9	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821003910	2	1	1	0	2	0	0	5	1	3	9	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821003947	1	1	1	0	3	0	0	2	1	3	9	1	0	0	0	8	3	1	1	8	1	0	1	2	9	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004027	1	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004027	2	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004027	3	1	1	0	2	0	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004047	1	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004047	2	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004047	3	1	1	0	2	0	0	5	1	1	8	3	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004067	1	1	1	0	4	0	0	2	2	4	6	1	0	0	0	5	1	4	2	1	0	0	5	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004067	2	1	1	0	4	0	0	2	2	4	6	1	0	0	0	5	1	2	2	1	0	0	5	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004107	1	1	5	1	3	0	0	3	1	3	9	1	22	0	2	8	2	1	2	1	0	0	2	2	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004167	1	1	1	0	2	4	0	4	1	1	1	1	0	0	0	1	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004167	2	1	1	0	2	4	0	4	1	1	1	1	0	0	0	1	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004167	3	1	1	0	2	4	0	4	1	1	1	1	0	0	0	1	1	1	1	1	0	0	2	4	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004307	1	1	5	1	3	0	1	3	1	2	9	3	1	0	9	7	1	1	1	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004307	2	1	1	0	2	1	0	2	1	2	9	3	0	0	0	7	1	1	9	1	0	0	1	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004307	3	1	1	0	2	1	0	2	1	2	9	3	0	0	0	7	1	1	9	1	0	0	1	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004308	1	1	2	0	4	0	1	5	2	6	11	3	1	0	2	10	1	2	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004308	2	1	2	0	4	0	1	5	2	6	11	3	1	0	2	10	1	4	2	1	0	0	0	0	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004527	1	1	1	0	4	0	0	2	2	6	5	1	0	0	0	5	2	4	2	1	0	6	2	2	0	2	9999	9999	1	0	0	0	0	0	0	0	0	79	10	2.424
821004528	1	1	1	0	2	4	0	4	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821004528	2	1	1	0	2	4	0	4	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	12.701
821004529	1	1	1	0	2	0	0	5	1	3	9	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	0
821004612	1	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004612	2	1	1	0	2	0	0	4	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	0	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	2.424
821004613	1	1	1	0	2	4	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
821004613	2	1	1	0	2	4	0	5	1	1	8	1	0	0	0	7	1	1	1	1	0	0	2	3	4	1	8887	8887	1	0	0	0	0	0	0	0	0	79	10	6.74
